HOLDING_CODE,OBJECTID..,SURVTYPE,SLR,ITEM7,ITEM11,ITEM12,ITEM40,ITEM157,ITEM170,ITEM122,ITEM145,ITEM2479,ITEM1703,ITEM1707,ITEM459,ITEM538,ITEM1825,ITEM1827,ITEM1828,ITEM1830,ITEM2495,ITEM1668,ITEM2512,ITEM2513,ITEM2514,ITEM2492,ITEM2499,ITEM1870,ITEM1871,ITEM1875,ITEM1872,ITEM1874,ITEM2500,ITEM2501,ITEM2502,ITEM1876,ITEM2503,ITEM2504,ITEM2505,TOTDAAREA,TOTNONLFAAREA,TOTSDAAREA,ITEM2482,ITEM2483,ITEM2484,ITEM2485,ITEM2486,ITEM2487,ITEM2321,ITEM2322,ITEM47,ITEM48,ITEM100,ITEM102,ITEM104,ITEM106,cattle.beef,cattle.dairy,calf.beef,calf.dairy,breeder.beef,breeder.dairy,service.bull,cattle.other,cattle.all
665/0008,19394,SAF+FSE,0.600421,0,364.13,364.13,19.9,0,0,24,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,364.13,0,0,0,0,0,0,58.18,69.77,0,198.75,0,0,0,0,79,0,33,40,24,0,2,15,193
665/0032,19400,SAF+FSE,3.209961,96.7,0,96.7,56.54,0,0,177,790,0,0,0,1,0,6,0,6,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7,0,0,0,0,0,0,0,0,36.37,0.75,3.56,0,0,0,0,0,92,0,6,5,0,0,0,117,220
665/0042,19424,SAF+FSE,3.666216,0,225.3,225.3,194.63,0,0,0,0,0,0,0,1,1,7,3,2,4,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,225.3,0,0,0,0,0,0,0,3.78,18.01,1,0,0,0,0,0,61,0,29,26,0,0,2,40,158
665/0045,19427,SAF+FSE,1.054079,71.2,0,71.2,39.99,0,0,46,0,0,0,0,1,1,7,5,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.2,0,0,0,0,0,0,0,26.74,3.69,0,0,0,0,0,0,15,0,15,0,0,0,0,18,48
665/0057,19451,NA,5.916408,353.82,54.69,408.51,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.05,0,0,0,0,0,0,0,0,77.56,10.29,20.66,0,0,0,0,91,0,41,42,0,0,3,0,177
665/0070,19455,NA,6.257726,0,714.22,714.22,210.44,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.6,0,387.62,0,0,0,0,0,0,321.6,67.18,0,2.61,0,0,0,0,229,0,79,91,20,0,1,8,428
666/0002,19478,SAF+FSE,4.839632,117.1,0,117.1,98.59,0,0,0,0,0,1,1,0,1,0,3,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.1,0,0,0,0,0,0,0,0,0,12.4,5.52,0,0,0,0,16,0,6,9,0,0,1,0,32
666/0009,19483,SAF+FSE,4.959966,0,71.66,71.66,33.48,0,0,43,127,0,0,0,2,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.66,0,0,0,0,0,0,0,12.64,23.78,0,0,0,0,0,0,25,0,0,0,0,0,0,29,54
666/0010,19484,SAF+FSE,3.088842,39.1,30.2,69.3,33.77,0,0,85,237,0,0,0,1,1,7,5,2,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69.3,0,0,0,0,0,0,0,35.04,0,0.64,0,0,0,0,0,44,0,13,29,0,0,1,1,88
666/0014,19509,NA,1.288189,0,276.34,276.34,40.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
666/0027,19096,SAF+FSE,1.575774,43.18,47.1,90.28,67.36,0,0,0,0,0,0,0,1,0,5,0,6,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28,0,0,0,0,0,0,0,5.1,8.94,8.34,0,0,0,0,0,0,0,0,0,7,0,0,13,20
666/0028,19097,NA,3.627847,0,140.89,140.89,115.64,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.27,0,0,0,0,0,0,0,24.2,2.49,0,0,0,0,0,0,5,0,1,0,0,0,0,102,108
666/0036,19122,SAF+FSE,3.349516,0,179.1,179.1,88.99,0,7,134,776,0,0,0,1,0,6,0,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.1,0,0,0,0,0,0,0,34.73,48.12,1.52,0,0,0,0,0,42,0,0,2,0,0,0,132,176
666/0038,19123,SAF+FSE,2.040005,0,100.9,100.9,85.04,0,0,17,0,0,0,0,1,0,5,0,6,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.9,0,0,0,0,0,0,0,8.85,0,0,0,0,0,0,0,13,0,9,4,0,0,0,24,50
666/0054,43196,SAF+FSE,0.030747,0,1,1,0,0,0,0,17,0,0,0,1,0,6,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4
666/0064,19153,SAF+FSE,0.781545,83.08,0,83.08,78.67,0,0,0,0,0,0,0,1,0,7,0,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.08,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,4,0,0,0,0,0,4
666/0067,19155,SAF+FSE,6.735326,0,401.8,401.8,291.73,0,0,87,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,401.8,0,0,0,0,0,0,0,61.14,17.46,3.38,0,0,0,0,0,107,0,40,41,0,0,3,0,191
666/0072,19177,SAF+FSE,8.104779,0,283.2,283.2,90.74,0,0,198,1368,0,0,0,1,0,4,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.82,146.38,0,0,0,0,0,0,92.97,37.71,49.32,0,0,0,0,0,98,0,59,42,1,0,3,3,206
666/0087,19182,NA,0.008358,0,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,8,0,3,3,0,0,0,4,18
667/0006,19207,SAF+FSE,12.461826,0,2479.8,2479.8,55.72,0,0,285,4522,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479.8,0,0,0,0,0,0,138.18,289.37,1757.69,29.55,0,0,0,0,154,0,83,75,0,0,3,0,315
667/0019,19209,SAF+FSE,1.068326,9.1,63,72.1,19.26,0,0,140,0,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63.12,8.98,0,0,0,0,0,0,0,20.53,25.27,4.28,0,0,0,0,0,56,0,24,25,1,0,1,14,121
667/0021,19210,SAF+FSE,0.502358,0,66.4,66.4,36.66,0,0,44,0,0,0,0,1,0,7,0,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,0,0,0,0,0,0,0,0,23.52,0,0,0,0,0,0,8,0,1,3,3,0,0,5,20
667/0031,19233,SAF+FSE,0.096147,4.22,11.29,15.51,0,0,24,11,0,0,0,0,1,0,7,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,15,0,4,10,4,0,2,4,39
667/0039,19235,SAF+FSE,6.751818,0,821.7,821.7,207.78,0,32,377,496,0,0,1,0,1,0,6,0,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.57,704.13,0,0,0,0,0,0,95.23,121.32,270.07,95.55,0,0,0,0,232,0,58,59,0,0,3,182,534
667/0042,19236,NA,0.486105,36.4,0,36.4,0,0,27,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,36.11,0,0,0,0,0,0,31,0,7,10,2,0,1,30,81
667/0043,42785,SAF+FSE,0.014947,5.73,0,5.73,2.9,0,0,0,0,0,0,0,1,0,7,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
668/0027,19291,SAF+FSE,11.340297,25.92,796.43,822.35,346.93,0,0,176,376,0,0,0,1,0,5,0,6,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,456.29,366.06,0,0,0,0,0,0,60.64,52.88,338.6,8.41,0,0,0,0,76,0,24,18,0,0,0,23,141
668/0034,19292,Main+FSE,0.217637,22.72,0,22.72,6.015,0,137,5,0,0,0,0,1,0,5,0,3,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22.72,0,0,0,0,0,0,0,7.6,8.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
669/0005,19317,SAF+FSE,6.012118,391.25,0,391.25,185.69,0,0,349,0,0,1,1,0,1,0,5,0,6,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,391.25,0,0,0,0,0,0,0,137.02,57.3,3.19,0.51,0,0,0,0,19,0,0,0,0,0,0,153,172
669/0006,19318,SAF+FSE,3.203953,0,161.2,161.2,137.3,0,2,0,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2,0,0,0,0,0,0,0,2.8,13.93,0,0,0,0,0,0,13,0,4,7,0,0,0,2,26
669/0024,19345,SAF+FSE,3.694389,0,163.3,163.3,138.71,0,0,65,0,0,0,0,1,0,2,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,163.3,0,0,0,0,0,0,0,0,15.81,0,0,0,0,0,0,29,0,0,0,0,0,0,98,127
669/0041,19349,SAF+FSE,0.456274,48.6,0,48.6,28.37,0,0,30,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6,0,0,0,0,0,0,0,0,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58
670/0010,19377,SAF+FSE,1.819266,69.6,69.32,138.92,57.68,0,0,103,14,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41,132.51,0,0,0,0,0,0,26.01,32.96,22.17,0,0,0,0,0,65,0,28,29,0,0,2,5,129
670/0013,19379,SAF+FSE,3.450884,0,202.74,202.74,44.9,0,0,320,0,0,0,0,1,0,7,0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.3,0,0,0,0,0,0,0,59.65,63.26,0,20.42,0,0,0,0,128,0,55,60,0,0,2,16,261
670/0017,19402,SAF+FSE,2.750697,0,256,256,47.36,0,0,254,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,117.35,0,138.65,0,0,0,0,0,0,85.08,39.61,55.11,23.2,0,0,0,0,164,0,77,77,0,0,5,2,325
671/0001,19407,SAF+FSE,4.323295,0,2519.2,2519.2,0,0,0,101,898,0,0,1,1,1,7,5,2,6,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2519.2,0,0,0,0,0,0,136.35,70.33,2202.6,0,0,0,0,0,47,0,9,7,0,0,1,43,107
671/0002,19429,NA,0.054097,0,24.3,24.3,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,0,0,0,0,0,0,14.41,3.28,0.87,0,0,0,0,0,76,0,26,28,5,0,3,30,168
671/0007,19432,NA,3.918824,353.4,1,354.4,0,0,0,52,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.88,0,0,0,0,0,0,0,115.64,247.51,0,0,0,0,0,24,0,12,12,0,0,1,1,50
671/0011,19434,NA,0.112829,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,49.15,11.85,0,0,0,0,0,12,0,6,6,3,0,0,6,33
671/0016,19435,SAF+FSE,1.446189,0,484.34,484.34,0,0,0,171,0,0,0,0,1,1,7,6,3,6,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.34,0,0,0,0,0,0,0,128.34,303.6,0,0,0,0,0,99,0,33,49,5,0,0,2,188
671/0017,19457,SAF+FSE,7.644142,0,1000.25,1000.25,0,0,16,338,2809,0,0,0,1,0,5,0,6,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1000.25,0,0,0,0,0,0,0,175.22,777.18,27.2,0,0,0,0,146,0,56,72,6,0,3,9,292
671/0024,19460,SAF+FSE,2.449453,0,38.6,38.6,0,0,0,444,0,0,0,0,1,0,6,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,0,0,0,0,0,0,0,38.64,0,0,0,0,0,328,0,145,130,30,0,12,0,645
671/0026,19461,SAF+FSE,3.841426,1010.17,0,1010.17,0,0,0,117,1290,0,0,0,2,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.17,0,0,0,0,0,0,0,102.44,857.9,0,0,0,0,0,55,0,23,19,4,0,0,1,102
671/0029,19462,Main+FSE,0.009079,0,11.5,11.5,0,0,0,0,0,0,1,1,0,1,0,5,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,10,0,4,1,1,0,0,6,22
671/0032,19485,SAF+FSE,1.171868,0,801.02,801.02,0,0,11,9,251,0,0,0,1,0,3,0,6,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,801.02,0,0,0,0,0,0,31.69,26.02,690.77,49.33,0,0,0,0,27,0,12,11,0,0,0,12,62
671/0034,19486,SAF+FSE,2.803111,208.51,62.4,270.91,0,0,17,45,1215,0,0,0,1,0,7,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.91,0,0,0,0,0,0,20.96,91.62,97.78,23.9,0,0,0,0,40,0,13,16,0,0,1,13,83
671/0046,19487,SAF+FSE,6.259779,0,833.5,833.5,28.66,0,0,508,1369,0,0,0,1,0,5,0,6,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,833.5,0,0,0,0,0,0,12.95,183.95,567.78,4.68,0,0,0,0,138,0,50,43,22,0,5,0,258
671/0052,19488,SAF+FSE,5.193795,0,420.33,420.33,9.74,3,12,246,1918,0,0,1,1,1,5,3,2,6,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,420.33,0,0,0,1,0,0,0,166.12,206.87,0,0,0,0,0,33,0,5,6,14,0,0,7,65
671/0055,19489,SAF+FSE,5.103358,1043.85,0,1043.85,4.05,0,0,105,1972,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.85,0,0,0,0,0,0,67.68,98,865.09,0,0,0,0,0,17,0,10,7,0,0,1,0,35
671/0069,19491,SAF+FSE,4.381066,63.47,234.9,298.37,0,0,0,54,2095,0,0,0,1,0,5,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,297.03,0,0,0,0,0,0,62.93,109.14,98.83,21.08,0,0,0,0,38,0,22,11,0,0,1,0,72
671/0077,19102,SAF+FSE,5.748447,0,564.24,564.24,0,0,0,343,1697,0,1,1,0,1,0,4,0,6,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,564.24,0,0,0,0,0,0,0,525.5,0,39.23,0,0,0,0,128,0,65,60,11,0,3,49,316
672/0004,19130,SAF+FSE,3.552874,0,148.7,148.7,119.71,0,0,83,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,148.7,0,0,0,0,0,0,0,13.72,4.34,0,0,0,0,0,0,60,0,14,21,6,0,1,47,149
672/0017,19134,SAF+FSE,3.743426,0,53.8,53.8,26.27,0,0,82,0,0,0,1,1,1,6,2,2,3,2,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,53.8,0,0,0,0,0,0,0,26.19,0.4,0,0,0,0,0,0,58,0,23,24,0,0,1,3,109
673/0002,19158,SAF+FSE,13.579563,0,178.9,178.9,128.5,0,0,206,0,0,0,0,1,0,3,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9,0,0,0,0,0,0,0,20.27,19.21,0,0,0,0,0,0,79,0,31,32,24,0,4,6,176
673/0015,19189,SAF+FSE,0.808818,0,53.34,53.34,13.64,0,0,0,19,0,0,0,1,0,6,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.34,0,0,0,0,0,0,0,34.64,0,0,0,0,0,0,0,8,0,0,0,0,0,0,30,38
674/0003,19214,SAF+FSE,5.031703,231.94,31.3,263.24,0,0,0,320,1555,0,0,0,1,0,6,0,6,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.24,0,0,0,0,0,0,70.79,54.06,28.11,0,0,27,0,0,74,0,29,35,0,0,1,6,145
674/0012,43455,SAF+FSE,0.057937,0,28.7,28.7,0,0,0,0,0,0,0,0,1,0,7,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,27.52,0,0,0,0,0,0,24,0,12,3,2,0,0,6,47
674/0016,19243,SAF+FSE,9.728953,0,216.52,216.52,173.79,0,0,0,0,0,0,0,1,0,5,0,6,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,216.52,0,0,0,0,0,0,0,25.56,0,4.48,0,0,0,0,0,2,0,1,1,0,0,0,5,9
674/0040,19246,SAF+FSE,3.928297,0,225.9,225.9,84.25,0,0,110,1434,0,0,0,1,0,5,0,6,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,182.7,43.2,0,0,0,0,0,0,52.17,50.92,12.32,0,0,0,0,0,2,0,0,0,0,0,0,21,23
674/0063,19269,SAF+FSE,0.135895,2.1,0.8,2.9,0,0,0,25,0,0,0,0,1,0,6,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,8,0,0,3,0,0,1,0,12
675/0002,19271,NA,2.247542,1.47,70.31,71.78,36.99,0,0,139,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.46,0,0,0,0,0,0,0,29.45,6.49,0,0,0,0,0,0,62,0,20,12,3,0,2,47,146
675/0004,19272,SAF+FSE,2.744179,163.71,0,163.71,151.32,0,0,0,0,0,0,0,1,0,7,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,163.71,0,0,0,0,0,0,0,0,0.61,1,4.13,0,0,0,0,0,0,7,23,0,0,2,0,32
675/0007,19273,SAF+FSE,1.320126,108.1,0,108.1,68.12,0,0,122,0,0,0,0,1,0,6,0,5,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.1,0,0,0,0,0,0,0,31.89,5.06,0,0,0,0,0,0,50,0,0,0,0,0,0,255,305
675/0027,19300,NA,5.417326,118.1,51.9,170,109.99,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,54.38,2.85,0,0,80,20,15,60,19,117,26,25,1,43,1,48,280
675/0034,19324,SAF+FSE,1.661589,0,106.47,106.47,98.28,0,0,0,0,0,0,1,1,1,7,3,2,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.47,0,0,0,0,0,0,0,0,4.43,1.5,0,0,0,0,0,45,0,9,9,2,0,1,7,73
675/0041,19326,NA,1.840168,102.52,0,102.52,90.67,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,3.83,0,1.05,0,0,0,0,0,0,0,0,0,0,0,98,98
675/0044,19327,SAF+FSE,16.123184,860.92,750.78,1611.7,448.56,0,0,645,3185,0,1,1,0,1,0,6,0,4,0,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,704.6,883.28,0,0,0,0,0,0,495.14,0,488.84,27.61,0,0,0,0,0,0,0,0,0,0,0,154,154
675/0045,19328,SAF+FSE,7.525816,118.2,384.64,502.84,461.5,0,0,38,0,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.84,0,0,0,0,0,0,0,0.95,1,0,21.57,0,0,0,0,0,0,0,0,0,0,0,44,44
676/0009,19355,SAF+FSE,24.633282,0,18706.96,18706.96,30.88,0,0,428,3890,0,1,1,0,1,0,4,0,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18706.96,0,0,0,0,0,0,113.38,229.67,18547.43,3.87,0,0,0,0,196,0,98,79,18,0,5,22,418
676/0011,19356,SAF+FSE,3.996589,707.01,0,707.01,0,0,0,280,1046,0,0,0,1,0,7,0,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.01,0,0,0,0,0,0,0,147.71,435.76,0,0,0,0,0,162,0,41,53,0,0,2,90,348
676/0013,19357,NA,1.993845,462.77,0,462.77,0,0,0,100,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.77,0,0,0,0,0,0,0,67.8,383.26,7.75,0,0,0,0,90,0,24,30,9,0,3,67,223
676/0014,19358,NA,15.977592,492,0,492,0,0,0,605,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,93.59,149.42,233.6,0,0,0,0,0,363,0,149,125,12,0,10,101,760
676/0029,19381,NA,2.475771,233.4,0,233.4,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.4,0,0,0,0,0,0,0,223.53,0,0,0,0,0,0,35,0,8,21,0,0,1,5,70
676/0047,43568,SAF+FSE,0.017037,0,18.44,18.44,0,0,5,0,0,0,0,0,2,0,5,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,0,0,0,0,0,0,0,7.88,0,11.05,0,0,0,0,0,0,0,0,0,0,0,1,1
676/0050,19383,SAF+FSE,8.995208,2628.23,568.43,3196.66,8.2,0,0,222,3022,0,0,0,1,0,6,0,5,0,3,0,0,0,1,2,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,3196.66,0,0,0,0,1,0,53.61,102.54,2664.58,8.6,0,0,0,0,137,0,69,62,16,0,4,0,288
676/0052,19384,SAF+FSE,4.678174,1426.89,0,1426.89,0,0,10,127,1531,0,0,0,1,0,4,0,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.89,0,0,0,0,0,0,0,146.02,1240.94,12.06,0,0,0,0,68,0,38,17,34,0,5,4,166
676/0059,19386,NA,0.553489,9.87,8.66,18.53,0,0,0,10,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,5,0,1,3,0,0,0,0,9
676/0067,19408,SAF+FSE,0.335753,56.6,0,56.6,0,0,0,35,39,0,0,0,1,0,6,0,4,0,3,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,56.6,0,0,0,0,0,0,0,30.67,23.93,0,0,0,0,0,31,0,15,16,0,0,1,8,71
676/0068,19409,SAF+FSE,2.096371,306.9,0,306.9,0,0,0,73,744,0,0,0,1,0,6,0,6,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,165.8,72.11,14.48,0,0,0,0,49,0,17,14,8,0,1,1,90
676/0071,19410,SAF+FSE,2.618179,258.42,0,258.42,1.1,0,12,0,1360,0,0,0,1,0,4,0,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.9,0,0,0,0,0,0,0,64.61,152.77,0,0,0,0,0,13,0,8,4,1,0,1,12,39
676/0079,19412,SAF+FSE,3.729882,140.95,33.89,174.84,0,0,20,85,1700,0,0,0,1,0,5,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.84,0,0,0,0,0,0,0,82.24,91.01,0,0,0,0,0,60,0,22,27,1,0,1,8,119
676/0088,19414,SAF+FSE,6.531687,1565.52,0,1565.52,0,0,0,258,2042,0,0,0,1,0,6,0,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565.52,0,0,0,0,0,0,0,69.28,1444.95,17.98,0,16,0,0,75,0,11,13,9,0,2,37,147
676/0094,19437,SAF+FSE,6.104782,1600.68,634.94,2235.62,12.06,0,0,0,2463,0,0,0,1,0,7,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.74,0,0,0,0,0,0,12.01,71.09,1930.74,89.58,0,0,0,0,56,0,19,16,1,0,1,37,130
677/0032,43238,Main+FSE,0.183497,0,417.63,417.63,0,0,0,0,0,0,1,1,0,1,0,5,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.63,0,0,0,0,0,0,0,0,232.43,185.2,0,0,0,0,55,0,23,24,4,0,2,6,114
677/0033,19496,SAF+FSE,3.587797,0,129.1,129.1,58.29,0,0,114,1382,0,0,0,1,0,6,0,6,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.1,0,0,0,0,0,0,0,49.87,7.04,0,0,0,0,0,0,21,0,1,27,4,0,1,39,93
677/0040,19080,SAF+FSE,1.257566,5.35,67.88,73.23,0,0,0,30,575,0,0,0,1,0,6,0,6,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.23,0,0,0,0,0,0,9.93,24.36,25.71,0,0,0,0,0,32,0,16,13,0,0,1,3,65
