HOLDING_CODE,ITEM1,ITEM2,ITEM14,ITEM40,ITEM41,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM84,ITEM85,ITEM86,ITEM87,ITEM94,ITEM95,ITEM96,ITEM145,ITEM157,ITEM170,ITEM171,ITEM177,ITEM178,ITEM179,ITEM182,ITEM183,ITEM184,ITEM200,ITEM1714,ITEM1715,ITEM1716,ITEM1717,ITEM1718,ITEM1719,ITEM100,ITEM101,ITEM102,ITEM103,ITEM104,ITEM105,ITEM106,ITEM107,ITEM108,ITEM109,ITEM110,ITEM111,ITEM112,ITEM113,ITEM114,ITEM115,ITEM116,ITEM117,ITEM118,ITEM119,ITEM120,ITEM121,ITEM122,group,group1,ITEM42,ITEM43,ITEM44,ITEM45,ITEM16,ITEM18,ITEM17,ITEM20,cattle_dairy,cattle_beef,calf_dairy,calf_beef,service_bull,breeder_dairy,breeder_beef,cattle_other,barley,oats,grass,roughGraz,area
867/0106,0,0,6,6,0,80.2,0,0,0.8,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0,19,0,7,0,9,0,0,1,0,0,0,0,0,17,0,0,1,20,0,47,223,2,NA,0.000000000000000,36.000000000000000,0,38.200000000000003,0,0,0,0,137,0,67,1,1,17,0,0,0,0,74.2,0,81
867/0108,0,10.2,0,0,0,24.3,0,0,1,25.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,15,62,3,NA,0.000000000000000,15.000000000000000,9.3,0.000000000000000,0,0,0,0,0,32,15,14,1,0,0,0,0,0,24.3,0,25.3
867/0110,0,13.54,0,0,0,49.4,0,0,1.04,50.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,17,0,0,3,0,0,0,1,1,5,0,0,6,9,11,12,0,9,8,20,15,171,2,NA,0.000000000000000,24.240000000000002,0,25.160000000000000,0,0,0,0,57,28,23,29,2,11,12,20,0,0,49.4,0,50.44
867/0116,0,18.3,0,0,0,165.84,0,0,3.36,169.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,98,0,74,0,3,0,0,4,1,0,0,0,0,0,0,18,0,23,41,49,49,360,2,NA,0.000000000000000,52.230000000000004,0,113.610000000000000,0,0,0,0,0,175,90,72,5,0,18,0,0,0,165.84,0,169.2
867/0118,0,260.93,0,39.8,0,151.6,24.6,0,2.1,178.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,101,0,120,0,13,0,0,3,1,0,0,0,0,0,0,13,40,63,61,0,0,415,1,5,19.660000000000000,46.759999999999998,11.53,33.850000000000001,0,35,0,0,0,234,61,63,4,0,13,40,35,0,111.8,24.6,178.3
867/0126,8.28,0,0,11.97,0,120.73,0,0,2.37,123.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,110,0,6,0,30,0,15,0,1,0,0,0,0,0,0,12,8,0,22,28,12,11,255,2,NA,0.000000000000000,37.700000000000003,12.05,59.009999999999998,0,0,0,0,161,0,39,34,1,12,8,0,0,0,108.76,0,123.1
867/0130,0,0,0,53.44,0,104.32,1.25,2.1,0.93,108.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,1,0,0,0,0,50,0,36,0,0,0,0,2,0,0,0,4,0,22,0,0,29,15,19,31,21,229,2,NA,14.170000000000000,19.020000000000000,3.2,14.490000000000000,22.67,22.67,0,0,0,86,40,46,2,0,4,51,45.34,0,50.88,1.25,108.6
869/0011,0,0,0,0.9,0,2.1,38.47,0,0.2,40.77,0,0,0,0,0,0,0,324,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,NA,0.000000000000000,1.200000000000000,0,0.000000000000000,0,0,0,0.4,0,2,1,1,0,0,0,0,0,0.4,1.2,38.47,40.77
869/0023,0,0,0,0.4,0,8.48,2.42,0,0.1,11,0,0,0,0,0,0,0,293,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,3,NA,1.310000000000000,1.460000000000000,0,5.310000000000001,0,0,0,0,0,5,4,0,0,0,1,0,0,0,8.08,2.42,11
869/0055,0,0,0,0,0,6.44,382.6,0,0,389.04,0,0,0,0,0,0,0,949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,6,19,3,NA,0.000000000000000,6.440000000000000,0,0.000000000000000,0,0,0,0,0,8,6,1,0,0,3,2,0,0,6.44,382.6,389.04
869/0084,0,0,0,0.4,0,8.6,0,0,0,8.6,0,0,0,0,0,0,0,251,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,3,NA,0.000000000000000,2.600000000000000,0,5.600000000000001,0,0,0,0,0,5,1,2,0,0,0,0,0,0,8.2,0,8.6
869/0091,0,0,0,0,0,26.7,37.71,0,0,64.41,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,0,0,2,0,0,7,2,0,0,17,16,80,3,NA,0.000000000000000,15.000000000000000,0,11.700000000000001,0,0,0,0,0,38,16,17,0,0,7,4,0,0,26.7,37.71,64.41
870/0018,0,0,0,0,0,36.6,0,0.27,0.05,36.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,27,3,NA,3.000000000000000,1.000000000000000,0,32.600000000000001,0,0,0,0,0,14,5,7,1,0,0,0,0,0,36.6,0,36.92
870/0043,0,0,0,0.1,0,5.58,37.4,0,0.1,43.08,0,0,0,0,0,0,0,338,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,2,3,18,3,NA,1.000000000000000,0.000000000000000,0,4.480000000000000,0,0,0,0,0,5,3,2,1,0,4,3,0,0,5.48,37.4,43.08
870/0060,0,0,0,0.2,0,31.38,1.4,0,0.3,33.08,0,0,0,0,0,0,0,119,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0,1,3,7,29,3,NA,0.000000000000000,5.600000000000001,0,25.580000000000002,0,0,0,0,0,12,8,3,1,0,2,3,0,0,31.18,1.4,33.08
870/0073,0,6.4,0,1.2,0,36.4,53.8,0,0,90.2,0,0,0,0,0,0,0,643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,26,3,NA,7.000000000000000,0.600000000000000,1.6,26.000000000000000,0,1.1,0,0,0,12,8,5,1,0,0,0,1.1,0,35.2,53.8,90.2
870/0094,0,0,0,0,0,74.93,341.32,3,0.3,419.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,2,0,2,0,2,0,1,1,1,4,24,3,NA,6.000000000000000,0.000000000000000,2,66.930000000000007,0,0,0,0,0,11,5,2,0,0,4,3,0,0,74.93,341.32,419.55
870/0133,0,0,0,0,0,27.91,0,0,0,27.91,0,0,0,0,0,0,0,911,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,19,8,62,3,NA,3.130000000000000,5.310000000000001,8.46,11.010000000000000,0,0,0,0,0,33,8,19,2,0,0,0,0,0,27.91,0,27.91
870/0135,0,0,0,0,0,96.43,0,0,0,96.43,0,0,0,0,0,0,0,550,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,15,10,57,3,NA,2.000000000000000,10.000000000000000,10,74.430000000000007,0,0,0,0,0,27,10,15,1,0,4,0,0,0,96.43,0,96.43
870/0192,0,0,0,0,0,153.93,37.3,0,0.2,191.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,26,3,NA,0.000000000000000,6.000000000000000,0,147.930000000000010,0,0,0,0,0,12,6,7,1,0,0,0,0,0,153.93,37.3,191.43
871/0006,0,0,0,0,0,5.41,8.7,0,0,14.11,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,3,NA,0.000000000000000,0.000000000000000,0,5.410000000000000,0,0,0,0,0,3,0,2,0,0,1,0,0,0,5.41,8.7,14.11
871/0007,0,0,0,1.4,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,118,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,11,3,NA,0.000000000000000,1.400000000000000,0,9.700000000000001,0,0,0,0,0,4,2,2,0,0,0,3,0,0,11.1,0,12.5
871/0017,0,20.41,0,3.85,0,31.52,0,0,0,31.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,26,0,7,0,8,0,0,0,0,0,0,6,0,0,0,6,0,0,0,4,0,2,59,3,NA,9.160000000000000,0.000000000000000,0,18.510000000000002,0,0,0,0,41,0,6,0,0,12,0,0,0,0,27.67,0,31.52
871/0018,0,0,0,4.91,0,61.2,0,0,0.2,61.4,0,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,34,0,5,0,6,0,2,0,0,1,0,0,0,1,0,8,1,0,4,9,0,2,73,3,NA,9.700000000000001,4.290000000000000,0,42.300000000000004,0,0,0,0,47,1,11,4,1,8,1,1,0,0,56.29,0,61.4
871/0022,0,0,0,4,0,29.5,90.7,0,0,120.2,0,0,0,0,0,0,2,479,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,10,15,56,3,NA,3.200000000000000,8.400000000000000,0,13.900000000000000,0,3,0,0,0,25,15,10,1,0,3,2,3,0,25.5,90.7,120.2
871/0025,0,0,0,20.65,0,46.4,112.8,0,10.5,169.7,0,0,0,0,0,0,0,649,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,41,0,10,0,0,0,9,2,0,0,0,0,0,0,0,5,0,0,1,24,16,108,3,NA,11.930000000000000,0.000000000000000,9.4,4.420000000000000,0,16.25,0,0,0,60,17,24,2,0,5,0,16.25,0,25.75,112.8,169.7
871/0027,0,0,0,4.31,0,103.75,0,0,0.5,104.25,0,0,0,0,0,0,0,865,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,77,0,16,0,0,0,0,6,0,0,0,0,0,3,0,14,0,1,14,32,22,185,2,NA,15.000000000000000,11.609999999999999,0,72.829999999999998,0,0,0,0,0,93,36,33,6,0,14,3,0,0,99.44,0,104.25
871/0032,10,0,0,1.9,0,29.79,24.34,0,0.2,54.33,0,0,0,0,0,0,0,369,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,6,0,1,5,0,0,6,6,38,3,NA,3.590000000000000,10.830000000000000,0.3,13.170000000000000,0,0,0,0,0,12,6,6,1,0,2,11,0,0,27.89,24.34,54.33
871/0070,0,4.5,0,5.7,0,11.8,29.3,0,0,41.1,0,0,0,0,0,0,0,423,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,12,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,6,6,34,3,NA,2.500000000000000,3.600000000000000,0,0.000000000000000,0,0,0,0,0,19,6,6,1,0,0,4,0,0,6.1,29.3,41.1
871/0073,0,0,0,4.3,0,14.3,60.94,0,0,75.24,0,0,0,0,0,0,0,413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,NA,10.000000000000000,0.000000000000000,0,0.000000000000000,0,1.5,0,0,0,0,0,0,0,0,0,5,1.5,0,10,60.94,75.24
871/0096,0,0,0,2.71,0,8.4,28.61,0,0,37.01,0,0,0,0,0,0,0,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,1,1,0,0,0,0,0,9,0,0,4,0,0,8,3,40,3,NA,5.690000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,15,3,8,1,0,0,13,0,0,5.69,28.61,37.01
871/0098,0,0,0,0.35,0,8.14,0,0,0,8.14,0,0,0,0,0,0,0,98,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,6,3,NA,0.140000000000000,1.140000000000000,0,6.510000000000000,0,0,0,0.17,0,2,0,2,1,0,0,1,0,0.17,7.79,0,8.14
871/0100,0,0,0,0,0,98.2,32.5,0,0,130.7,0,0,0,0,0,0,0,755,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,12,0,18,0,3,0,0,0,0,1,0,0,0,4,0,0,3,1,7,6,6,61,3,NA,3.200000000000000,10.500000000000000,0,84.500000000000000,0,0,0,0,0,34,13,7,0,0,0,8,0,0,98.2,32.5,130.7
871/0111,0,0,0,0.87,0,17.18,0,0,0,17.18,0,0,0,0,0,0,0,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,NA,1.720000000000000,0.000000000000000,0,14.590000000000000,0,0,0,0.38,0,3,1,2,0,0,0,0,0,0.38,16.31,0,17.18
871/0119,0,0,0,0,0,160.87,391.14,0,0.96,552.97,0,0,0,0,0,0,23,0,0,41,0,1,0,0,0,0,0,6,0,2,0,0,0,0,61,68,23,0,13,1,0,0,3,0,0,0,0,0,0,16,0,0,2,5,34,30,256,2,NA,91.820000000000007,14.670000000000000,9.69,44.689999999999998,0,0,0,0,97,69,35,36,3,16,0,0,0,0,160.87,391.14,552.97
871/0122,0,0,0,4.43,0,87.7,0,0,0,87.7,0,0,0,0,0,0,0,420,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,9,0,0,26,15,102,3,NA,13.400000000000000,0.000000000000000,0,69.870000000000005,0,3.93,0,0,0,44,15,26,2,0,6,9,3.93,0,83.27,0,87.7
871/0125,0,0,0,1,0,43.36,35.04,0,0,78.4,0,0,0,0,0,0,0,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,1,1,15,3,NA,4.180000000000000,0.000000000000000,0,38.180000000000000,0,0,0,0,0,7,2,2,0,0,2,4,0,0,42.36,35.04,78.4
871/0129,0,0,0,4.48,0,86.09,0,0,0,86.09,0,0,0,0,0,0,0,782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,2,0,2,0,13,0,2,0,0,0,0,0,0,2,0,14,11,22,16,139,2,NA,14.359999999999999,9.470000000000001,0,57.780000000000001,0,0,0,0,0,72,27,36,2,0,2,0,0,0,81.61,0,86.09
871/0136,0,0,0,0,0,5.7,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,10,3,NA,0.000000000000000,3.000000000000000,2.7,0.000000000000000,0,0,0,0,0,3,0,0,0,0,4,3,0,0,5.7,0,5.7
871/0137,0,5.2,0,4,0,14.1,177.27,0,0.8,192.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,4,17,7,69,3,NA,9.000000000000000,1.100000000000000,0,0.000000000000000,0,0,0,0,0,37,11,20,1,0,0,0,0,0,10.1,177.27,192.17
871/0145,0,0,0,0.2,0,4.3,16.4,0,0,20.7,0,0,0,0,0,0,0,125,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,11,3,NA,0.000000000000000,2.000000000000000,1,1.100000000000000,0,0,0,0,0,4,1,2,0,0,0,4,0,0,4.1,16.4,20.7
871/0150,0,0,0,1.43,0,12.19,0,0,0,12.19,0,0,0,0,0,0,0,393,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,25,3,NA,0.940000000000000,0.620000000000000,2.18,7.020000000000001,0.35,1.08,0,0,0,21,4,0,0,0,0,1,1.43,0,10.76,0,12.19
871/0160,0,5.5,0,0.54,0,7.11,39.93,0,0.22,47.26,0,0,0,0,0,0,0,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,3,1,0,0,0,0,0,1,0,1,0,1,4,6,14,55,3,NA,1.260000000000000,5.310000000000001,0,0.000000000000000,0,0,0,0,0,27,18,7,1,0,1,1,0,0,6.57,39.93,47.26
871/0168,0,0,0,0.8,0,118.7,0,0,2,120.7,0,0,0,0,0,0,0,600,0,600,0,1,0,0,0,0,0,1,0,1,0,0,0,0,80,0,15,0,26,0,0,0,2,0,0,25,0,23,0,27,0,0,0,12,0,11,221,2,NA,14.000000000000000,14.600000000000000,0,89.299999999999997,0,0,0,0,121,23,23,0,2,52,0,23,0,0,117.9,0,120.7
871/0170,0,0,0,0.9,0,4.3,36.9,0,0,41.2,0,0,0,0,0,0,0,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,3,NA,1.400000000000000,1.330000000000000,0,0.670000000000000,0,0,0,0.9,0,4,1,1,0,0,0,1,0,0.9,3.4,36.9,41.2
871/0183,0,0,0,2.8,0,17.9,0,0,0,17.9,0,0,0,0,0,0,0,611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,0,0,5,0,1,5,0,0,2,8,34,3,NA,4.790000000000000,0.000000000000000,0,10.310000000000000,0,0,0,0,0,12,8,2,1,0,1,11,0,0,15.1,0,17.9
871/0196,0,0,0,0.02,0,0.03,5.82,0,0,5.85,0,0,0,0,0,0,0,83,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,NA,0.010000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.01,5.82,5.85
871/0221,0,0,0,0.1,0,12.47,1.93,0,0.24,14.64,0,0,0,0,0,0,0,125,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8,3,NA,0.000000000000000,2.780000000000000,0,9.590000000000000,0,0,0,0,0,4,2,1,0,0,0,1,0,0,12.37,1.93,14.64
872/0016,0,0,0,0.2,0,44.74,1.31,0,0,46.05,0,0,0,0,0,0,0,328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,10,3,NA,0.800000000000000,6.380000000000000,0,37.359999999999999,0,0,0,0,0,5,3,0,0,0,2,0,0,0,44.54,1.31,46.05
872/0024,0,0,0,0.1,0,25.9,0,0,0.3,26.2,0,0,0,0,0,0,0,247,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,20,3,NA,0.100000000000000,4.700000000000000,0,21.000000000000000,0,0,0,0,0,10,3,5,1,0,1,0,0,0,25.8,0,26.2
872/0084,0,66.8,0,0.19,0,3.44,38.8,0,0.35,42.59,0,0,0,0,0,0,0,401,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,3,NA,0.000000000000000,3.250000000000000,0,0.000000000000000,0,0,0,0,0,4,0,0,0,0,2,1,0,0,3.25,38.8,42.59
872/0090,0,0,0,1.6,0,63.22,0,0,0.2,63.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,19,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,6,13,50,3,NA,2.000000000000000,4.000000000000000,0,55.620000000000005,0,0,0,0,0,28,15,6,0,0,0,1,0,0,61.62,0,63.42
872/0096,0,9.31,0,0.38,0,15,1,0,0.1,16.1,0,0,0,0,0,0,0,238,2,88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,1,2,1,0,0,0,0,0,3,0,0,0,1,2,1,3,20,3,NA,1.100000000000000,3.600000000000000,0.1,9.820000000000000,0,0,0,0.18,2,7,5,2,1,0,0,3,0,0.18,14.62,1,16.1
872/0105,0,0,0,0,0,2.98,5.48,0,0,8.46,0,0,0,0,0,0,0,467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,3,NA,1.610000000000000,1.370000000000000,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2.98,5.48,8.46
872/0117,0,0,0,0,0,1.18,0,0,0.2,1.38,0,0,0,0,0,0,0,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,1,10,3,NA,0.000000000000000,0.000000000000000,0,1.180000000000000,0,0,0,0,0,5,1,2,0,0,1,3,0,0,1.18,0,1.38
872/0121,0,0,0,2.02,0,12.35,43.68,0,0.1,56.13,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38,3,NA,3.080000000000000,2.660000000000000,2.99,1.600000000000000,0,2.02,0,0,36,0,1,0,0,1,0,0,2.02,0,10.33,43.68,56.13
873/0002,0,0,0,0,0,23.09,0,0,0,23.09,0,0,0,0,0,0,0,378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,NA,1.120000000000000,0.000000000000000,0,21.969999999999999,0,0,0,0,0,3,0,3,0,0,0,0,0,0,23.09,0,23.09
873/0007,0,0,0,0.5,0,26.5,111.5,0,0,138,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,1,0,1,0,3,0,1,5,0,0,22,3,NA,3.500000000000000,6.000000000000000,4.5,12.000000000000000,0,0,0,0,0,11,5,1,0,0,4,1,0,0,26,111.5,138
873/0011,0,0,0,0,0,68.61,349.39,0,1.4,419.4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,11,1,0,0,0,27,0,1,2,0,0,0,0,6,6,0,0,0,12,7,13,86,3,NA,21.300000000000001,13.160000000000000,0,34.149999999999999,0,0,0,0,28,11,25,7,3,6,0,6,0,0,68.61,349.39,419.4
873/0012,0,0,0,0.04,0,9.6,0,0,0,9.6,0,0,0,0,0,0,0,79,0,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,NA,0.000000000000000,1.200000000000000,0,8.359999999999999,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.56,0,9.6
873/0039,0,0,0,0,0,5.66,1.2,0,0,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,NA,0.000000000000000,3.430000000000000,0,2.230000000000000,0,0,0,0,0,2,0,0,0,0,1,1,0,0,5.66,1.2,6.86
873/0075,0,0,0,0,0,13.6,11.5,0,0,25.1,0,0,0,0,0,0,0,217,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,14,3,NA,0.000000000000000,2.750000000000000,0,10.850000000000000,0,0,0,0,0,6,3,4,0,0,1,0,0,0,13.6,11.5,25.1
873/0125,0,0,0,0.12,0,2.3,15.9,0,12.1,30.3,0,0,0,0,0,0,1,99,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,NA,2.180000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.18,15.9,30.3
873/0143,0,0,0,0.4,0,7.83,17.3,0,0,25.13,0,0,0,0,0,0,0,46,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,11,3,NA,1.600000000000000,2.680000000000000,3.15,0.000000000000000,0,0,0,0,3,3,2,2,0,0,1,0,0,0,7.43,17.3,25.13
873/0145,0,30.9,0,0,0,33.4,0,0,0,33.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,3,NA,3.600000000000000,1.800000000000000,0,28.000000000000000,0,0,0,0,0,2,1,0,0,0,1,1,0,0,33.4,0,33.4
873/0182,0,0,0,0,0,7.05,0,0,0,7.05,0,0,0,0,0,0,0,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3,NA,0.450000000000000,0.590000000000000,1.83,4.180000000000000,0,0,0,0,0,3,0,1,0,0,0,1,0,0,7.05,0,7.05
873/0202,0,0,0,0,0,39.23,0,0,0,39.23,0,0,0,0,0,0,6,124,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,3,3,21,3,NA,0.000000000000000,2.500000000000000,0,36.730000000000004,0,0,0,0,0,6,3,3,0,0,1,8,0,0,39.23,0,39.23
874/0006,0,0,0,0,0,5.8,110.8,0,0,116.6,0,0,0,0,0,0,0,465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,16,3,NA,1.800000000000000,4.000000000000000,0,0.000000000000000,0,0,0,0,0,8,4,3,1,0,0,0,0,0,5.8,110.8,116.6
